episode,reward,steps,actor_loss,critic_loss,total_steps,timestamp
262,1362.9018058498532,100,-110.41449584960938,4.451797389984131,26200,2025-12-06 00:00:14
263,1361.8555666370187,100,-107.53313751220703,3.3848931789398193,26300,2025-12-06 00:02:02
264,1360.011851549266,100,-116.28968505859375,3.4430370330810547,26400,2025-12-06 00:03:52
265,1384.0962731695322,100,-111.81124420166016,3.492675852775574,26500,2025-12-06 00:05:41
266,1367.5676541494236,100,-109.09466705322265,3.849336862564087,26600,2025-12-06 00:07:30
267,1353.682147850113,100,-111.90216674804688,3.566049408912659,26700,2025-12-06 00:09:18
268,1352.201018309905,100,-105.76181640625,1.9653940439224242,26800,2025-12-06 00:11:06
269,1371.6095494762094,100,-105.69708557128907,1.467946422100067,26900,2025-12-06 00:12:54
270,1352.9534366154458,100,-105.72779541015625,2.12954021692276,27000,2025-12-06 00:14:42
271,1383.0157197658252,100,-110.94656982421876,2.9620601177215575,27100,2025-12-06 00:16:30
272,1361.2911177877843,100,-104.3808837890625,1.8284456968307494,27200,2025-12-06 00:18:18
273,1347.2128621520487,100,-115.15069580078125,3.0878286957740784,27300,2025-12-06 00:20:06
274,1371.9832779204191,100,-107.85865631103516,1.8861840963363647,27400,2025-12-06 00:21:54
275,1346.106557056998,100,-108.79377746582031,1.7043691515922545,27500,2025-12-06 00:23:42
276,1367.8758284793987,100,-100.06402587890625,1.6236721515655517,27600,2025-12-06 00:25:30
277,1349.5745606445223,100,-105.20528869628906,1.5979674100875854,27700,2025-12-06 00:27:18
278,1373.3142559583844,100,-107.80421447753906,1.9942827701568604,27800,2025-12-06 00:29:06
279,1357.1054293116142,100,-111.98635406494141,1.8033326029777528,27900,2025-12-06 00:30:54
280,1365.6201040991036,100,-101.92286529541016,1.9713866233825683,28000,2025-12-06 00:32:42
281,1374.8329168502419,100,-102.6659942626953,1.178842806816101,28100,2025-12-06 00:34:30
282,1363.690862696285,100,-110.13370056152344,1.7140134811401366,28200,2025-12-06 00:36:18
283,1362.015751525178,100,-109.15440521240234,1.698193573951721,28300,2025-12-06 00:38:07
284,1369.2390998988121,100,-108.32652130126954,1.3232544541358948,28400,2025-12-06 00:39:55
285,1361.0043655448394,100,-106.92915649414063,1.5946698427200316,28500,2025-12-06 00:41:42
286,1359.6011617909014,100,-106.8200469970703,1.1083683013916015,28600,2025-12-06 00:43:30
287,1368.5411194212581,100,-108.18509521484376,1.4582966685295105,28700,2025-12-06 00:45:18
288,1367.6571478518742,100,-109.89501647949218,1.6413425207138062,28800,2025-12-06 00:47:06
289,1381.6827290247968,100,-110.07724609375,1.8106186389923096,28900,2025-12-06 00:48:55
290,1376.298429368063,100,-103.99713287353515,1.650900626182556,29000,2025-12-06 00:50:43
291,1348.2589210137892,100,-105.69457550048828,1.0837735891342164,29100,2025-12-06 00:52:30
292,1371.3232613236783,100,-110.00998077392578,1.1880378603935242,29200,2025-12-06 00:54:19
293,1361.3459910955453,100,-103.69068298339843,1.425177025794983,29300,2025-12-06 00:56:06
294,1381.703026317311,100,-102.68667602539062,1.0087180018424988,29400,2025-12-06 00:57:54
295,1363.3430852703818,100,-104.00202789306641,1.9880314111709594,29500,2025-12-06 00:59:42
296,1353.0716088831937,100,-106.46376037597656,1.5990774989128114,29600,2025-12-06 01:01:30
297,1338.9641046346076,100,-108.66820526123047,1.0433424949645995,29700,2025-12-06 01:03:18
298,1379.3737715908812,100,-107.42393035888672,1.531585168838501,29800,2025-12-06 01:05:06
299,1386.6241293125465,100,-102.72703399658204,1.3689452886581421,29900,2025-12-06 01:06:55
300,1373.5908193128491,100,-98.83296508789063,1.2393693208694458,30000,2025-12-06 01:08:44
301,1382.2050967501154,100,-107.47644500732422,0.970159387588501,30100,2025-12-06 01:10:36
302,1366.8361842386983,100,-108.37724914550782,1.055450475215912,30200,2025-12-06 01:12:24
303,1349.3599361131596,100,-107.33786315917969,1.1505155920982362,30300,2025-12-06 01:14:12
304,1365.0313503167258,100,-99.66841278076171,0.9717127203941345,30400,2025-12-06 01:16:00
305,1371.9754775627755,100,-104.14127655029297,1.0084870338439942,30500,2025-12-06 01:17:49
306,1373.5185208728265,100,-104.45487213134766,1.2904393553733826,30600,2025-12-06 01:19:37
307,1351.5991506889557,100,-102.20121917724609,0.7789467334747314,30700,2025-12-06 01:21:25
308,1343.4193187809683,100,-105.46541290283203,1.4153003573417664,30800,2025-12-06 01:23:14
309,1369.5225915337903,100,-109.76040802001953,1.1777331352233886,30900,2025-12-06 01:25:02
310,1354.5070660205415,100,-102.26492462158203,0.9037393450736999,31000,2025-12-06 01:26:50
311,1383.7009016051102,100,-106.03528289794922,1.0406285047531127,31100,2025-12-06 01:28:39
312,1377.235694297725,100,-109.88427276611328,1.0894068837165833,31200,2025-12-06 01:30:27
313,1370.5553094200122,100,-107.61247100830079,1.1439882040023803,31300,2025-12-06 01:32:15
314,1346.6966116121037,100,-102.67565155029297,0.9053455114364624,31400,2025-12-06 01:34:03
315,1366.0893532054524,100,-108.99021759033204,1.179776704311371,31500,2025-12-06 01:35:51
316,1376.7428580770825,100,-100.73161926269532,1.1134822130203248,31600,2025-12-06 01:37:39
317,1382.6994231179476,100,-103.88789825439453,0.8091202139854431,31700,2025-12-06 01:39:27
318,1387.4719308851986,100,-107.7703353881836,1.1490896224975586,31800,2025-12-06 01:41:15
319,1369.1939952407113,100,-100.25062408447266,1.2156120181083678,31900,2025-12-06 01:43:03
320,1354.9899266667499,100,-104.83892364501953,0.980350661277771,32000,2025-12-06 01:44:51
321,1360.9915200187172,100,-106.9433349609375,1.3462110757827759,32100,2025-12-06 01:46:39
322,1370.6063358563024,100,-106.12088317871094,0.9701093196868896,32200,2025-12-06 01:48:28
323,1363.217913707973,100,-103.23577880859375,0.9070462942123413,32300,2025-12-06 01:50:16
324,1386.9821080265492,100,-107.83568878173828,1.0311199188232423,32400,2025-12-06 01:52:04
325,1367.726137321503,100,-103.2031494140625,1.0155247926712037,32500,2025-12-06 01:53:52
326,1369.9989635910556,100,-110.36456298828125,0.8612059235572815,32600,2025-12-06 01:55:40
327,1387.5595114287896,100,-106.15064239501953,1.2527814030647277,32700,2025-12-06 01:57:28
328,1378.4142781692678,100,-103.63888702392578,0.9167710423469544,32800,2025-12-06 01:59:17
329,1354.6659463645678,100,-109.64840850830078,0.8571029245853424,32900,2025-12-06 02:01:05
330,1374.8965487754735,100,-103.30125579833984,1.0624265313148498,33000,2025-12-06 02:02:53
331,1384.7726461110706,100,-101.46549682617187,0.8866060256958008,33100,2025-12-06 02:04:41
332,1390.9802342656712,100,-106.66965942382812,1.4388542175292969,33200,2025-12-06 02:06:29
333,1369.6315309844806,100,-109.58761901855469,0.8207489371299743,33300,2025-12-06 02:08:18
334,1367.8095559505741,100,-102.97048645019531,1.09640976190567,33400,2025-12-06 02:10:06
335,1372.5948985850991,100,-103.4681396484375,1.3955614924430848,33500,2025-12-06 02:11:54
336,1366.9055485767665,100,-100.13778228759766,0.9450349450111389,33600,2025-12-06 02:13:43
337,1364.8094981577383,100,-101.53651428222656,1.2584861397743226,33700,2025-12-06 02:15:31
338,1361.3132829816652,100,-104.15433197021484,1.0378146171569824,33800,2025-12-06 02:17:19
339,1373.673005517571,100,-109.42275543212891,1.3795088291168214,33900,2025-12-06 02:19:08
340,1359.6899708101928,100,-103.29202880859376,1.0988313257694244,34000,2025-12-06 02:20:56
341,1358.245704556097,100,-98.23584594726563,0.9124195098876953,34100,2025-12-06 02:22:44
342,1357.7203838461799,100,-101.87487182617187,0.7778064012527466,34200,2025-12-06 02:24:32
343,1372.3666788973937,100,-105.9656478881836,1.0379725813865661,34300,2025-12-06 02:26:20
344,1370.0077506485268,100,-104.3896270751953,1.2404437422752381,34400,2025-12-06 02:28:08
345,1351.0620035136023,100,-111.37664642333985,1.320764708518982,34500,2025-12-06 02:29:56
346,1368.8441102455408,100,-104.27867126464844,0.8103300034999847,34600,2025-12-06 02:31:44
347,1372.2659401767921,100,-104.28586883544922,0.9630277156829834,34700,2025-12-06 02:33:32
348,1363.7877100663825,100,-101.24577484130859,1.1415911555290221,34800,2025-12-06 02:35:20
349,1360.563446343464,100,-102.81042175292968,0.7918069243431092,34900,2025-12-06 02:37:08
350,1370.0424384889063,100,-111.26450958251954,1.1343395829200744,35000,2025-12-06 02:38:56
351,1375.9304653887873,100,-101.474658203125,1.0890340924263,35100,2025-12-06 02:40:47
352,1387.386622708151,100,-105.47087249755859,1.259005057811737,35200,2025-12-06 02:42:36
353,1351.2464564327186,100,-108.43553619384765,0.9539162158966065,35300,2025-12-06 02:44:24
354,1364.7048620401827,100,-107.08706359863281,1.1499954223632813,35400,2025-12-06 02:46:12
355,1356.1164388395955,100,-106.22159729003906,1.1300683856010436,35500,2025-12-06 02:48:00
356,1348.9018414642037,100,-101.74410247802734,0.9082341074943543,35600,2025-12-06 02:49:48
357,1379.8188478348604,100,-106.34917449951172,1.0364824533462524,35700,2025-12-06 02:51:36
358,1370.605157093855,100,-109.00669403076172,1.2496477961540222,35800,2025-12-06 02:53:24
359,1365.2745556928726,100,-95.0435287475586,0.9103602766990662,35900,2025-12-06 02:55:12
360,1371.8675742067985,100,-103.17354583740234,1.0044283628463746,36000,2025-12-06 02:57:00
361,1357.215699407972,100,-108.51203308105468,1.0370155334472657,36100,2025-12-06 02:58:48
362,1358.0112186967854,100,-105.25303192138672,1.0647554516792297,36200,2025-12-06 03:00:36
363,1369.9962481135628,100,-108.05828399658203,0.9738280057907105,36300,2025-12-06 03:02:24
364,1361.141445451026,100,-99.29987487792968,0.8481756567955017,36400,2025-12-06 03:04:13
365,1337.4156063145367,100,-107.23387603759765,1.0045829176902772,36500,2025-12-06 03:06:01
366,1372.0329386868934,100,-103.23248138427735,1.301615560054779,36600,2025-12-06 03:07:49
367,1368.6078710893833,100,-103.8751434326172,1.0263023257255555,36700,2025-12-06 03:09:37
368,1372.3158045886673,100,-100.05973052978516,0.9046977400779724,36800,2025-12-06 03:11:25
369,1374.8027063250643,100,-102.56082763671876,1.200208604335785,36900,2025-12-06 03:13:14
370,1355.1276383629126,100,-101.42210083007812,0.8346367001533508,37000,2025-12-06 03:15:02
371,1354.2358844514258,100,-100.72091522216797,0.7637222170829773,37100,2025-12-06 03:16:50
372,1361.0577861828554,100,-105.39187164306641,0.8179757595062256,37200,2025-12-06 03:18:39
373,1367.5066555189992,100,-105.83701782226562,0.9842387795448303,37300,2025-12-06 03:20:27
374,1367.9708774878093,100,-103.23332061767579,0.825505793094635,37400,2025-12-06 03:22:15
375,1362.0719721618038,100,-107.89188079833984,0.9607675790786743,37500,2025-12-06 03:24:03
376,1341.7479125913521,100,-111.0710205078125,1.0286161065101624,37600,2025-12-06 03:25:52
377,1374.3037088566116,100,-103.5612777709961,0.605263739824295,37700,2025-12-06 03:27:40
378,1359.0848216785707,100,-109.40215606689453,0.7979810357093811,37800,2025-12-06 03:29:28
379,1365.65090267115,100,-105.22727966308594,1.1571923971176148,37900,2025-12-06 03:31:16
380,1363.3373691643828,100,-101.12161865234376,1.0801897883415221,38000,2025-12-06 03:33:04
381,1366.854607008141,100,-103.97194976806641,0.8694490671157837,38100,2025-12-06 03:34:53
382,1371.188374519111,100,-108.37116851806641,0.8355077981948853,38200,2025-12-06 03:36:40
383,1359.194979046353,100,-106.5470199584961,1.117824375629425,38300,2025-12-06 03:38:28
384,1370.9107352100475,100,-107.15977478027344,0.8511359691619873,38400,2025-12-06 03:40:16
385,1371.3218342242799,100,-105.01646423339844,1.1005358457565309,38500,2025-12-06 03:42:04
386,1344.715542707428,100,-104.764404296875,1.0590822100639343,38600,2025-12-06 03:43:53
387,1345.1282020339982,100,-109.06439514160157,0.9169740319252014,38700,2025-12-06 03:45:41
388,1366.3203915495405,100,-110.49426727294922,0.6625054776668549,38800,2025-12-06 03:47:29
389,1360.0524726204333,100,-106.05416717529297,1.009557968378067,38900,2025-12-06 03:49:18
390,1364.7897701624117,100,-107.92127075195313,0.9028266429901123,39000,2025-12-06 03:51:06
391,1354.7946278291101,100,-107.68115997314453,0.9578064799308776,39100,2025-12-06 03:52:54
392,1353.5793833816044,100,-109.18807525634766,0.8696896433830261,39200,2025-12-06 03:54:42
393,1358.3514256357632,100,-104.417919921875,0.8526245594024658,39300,2025-12-06 03:56:30
394,1368.7223238491254,100,-106.6043487548828,0.7540295600891114,39400,2025-12-06 03:58:19
395,1348.269417441124,100,-105.23450622558593,0.7308216631412506,39500,2025-12-06 04:00:07
396,1371.4436108806337,100,-110.81380920410156,0.7490687251091004,39600,2025-12-06 04:01:55
397,1380.4522972357188,100,-107.62245330810546,0.7292649269104003,39700,2025-12-06 04:03:44
398,1347.026025340828,100,-104.78427734375,0.9798158586025238,39800,2025-12-06 04:05:32
399,1376.8325278782459,100,-107.8850814819336,1.010266625881195,39900,2025-12-06 04:07:20
400,1359.5009448728679,100,-104.33789672851563,0.7762690901756286,40000,2025-12-06 04:09:09
401,1321.449191238532,100,-106.43711853027344,0.9377526044845581,40100,2025-12-06 04:11:00
402,1347.6299962852986,100,-107.4135955810547,0.6915510475635529,40200,2025-12-06 04:12:48
403,1356.6212950757151,100,-102.4646728515625,0.8458395838737488,40300,2025-12-06 04:14:37
404,1362.961010288099,100,-103.59298553466797,0.7525474905967713,40400,2025-12-06 04:16:25
405,1341.4979477500442,100,-109.55342407226563,0.8496898889541626,40500,2025-12-06 04:18:13
406,1374.3882798612894,100,-102.23022003173828,1.2099428594112396,40600,2025-12-06 04:20:02
407,1375.1011651973477,100,-107.83216094970703,0.8282373309135437,40700,2025-12-06 04:21:50
408,1361.5786808453838,100,-102.64176025390626,0.6802594423294067,40800,2025-12-06 04:23:38
409,1344.419581359734,100,-106.58726043701172,0.6451920747756958,40900,2025-12-06 04:25:26
410,1360.5393756311585,100,-101.1035888671875,1.142401146888733,41000,2025-12-06 04:27:14
411,1367.9361615470489,100,-108.40170440673828,0.9194075345993042,41100,2025-12-06 04:29:03
412,1365.299208962908,100,-104.79762725830078,0.9615437865257264,41200,2025-12-06 04:30:51
413,1361.9855024754513,100,-105.67287139892578,1.7229655623435973,41300,2025-12-06 04:32:39
414,1357.0928759053304,100,-103.55567169189453,0.6672360122203826,41400,2025-12-06 04:34:28
415,1360.7473364388363,100,-107.53533935546875,1.3620171070098877,41500,2025-12-06 04:36:16
416,1373.8371585785067,100,-102.58370056152344,0.9029500842094421,41600,2025-12-06 04:38:05
417,1359.980504104951,100,-100.91166687011719,1.1946700870990754,41700,2025-12-06 04:39:53
418,1345.457731544416,100,-103.00013732910156,0.9529366254806518,41800,2025-12-06 04:41:41
419,1329.2120431331257,100,-106.49126739501953,0.8415728211402893,41900,2025-12-06 04:43:29
420,1369.0711178166507,100,-105.9941650390625,0.9519922852516174,42000,2025-12-06 04:45:18
421,1350.98097421336,100,-106.45619049072266,1.0482250571250915,42100,2025-12-06 04:47:07
422,1345.6505399272144,100,-100.7139877319336,1.2948749780654907,42200,2025-12-06 04:48:56
423,1352.2393629664475,100,-102.99864501953125,0.9291468977928161,42300,2025-12-06 04:50:44
424,1362.0864074918854,100,-105.54247741699218,0.9553756415843964,42400,2025-12-06 04:52:32
425,1363.377603538441,100,-100.66109771728516,0.8832565546035767,42500,2025-12-06 04:54:21
426,1344.4880346047587,100,-95.59083251953125,0.961617112159729,42600,2025-12-06 04:56:09
427,1336.2664680863245,100,-103.52518157958984,0.6045548915863037,42700,2025-12-06 04:57:57
428,1367.2932479538067,100,-103.28723907470703,0.8126013278961182,42800,2025-12-06 04:59:45
429,1377.9445309512537,100,-108.21390228271484,1.0744755268096924,42900,2025-12-06 05:01:33
430,1345.469103022649,100,-106.51883239746094,0.6250729203224182,43000,2025-12-06 05:03:21
431,1358.405043318614,100,-105.71445007324219,0.8280870079994201,43100,2025-12-06 05:05:10
432,1366.8677137904854,100,-109.27850494384765,1.0138567328453063,43200,2025-12-06 05:06:58
433,1356.8746484473495,100,-103.17971343994141,0.9374197065830231,43300,2025-12-06 05:08:46
434,1340.1221250618426,100,-100.53197174072265,0.7660625874996185,43400,2025-12-06 05:10:34
435,1348.2399175884975,100,-105.04095611572265,0.7838195919990539,43500,2025-12-06 05:12:23
436,1369.0826429704712,100,-99.75714874267578,0.9808411955833435,43600,2025-12-06 05:14:12
437,1369.2912182004095,100,-106.10456695556641,0.8245579242706299,43700,2025-12-06 05:16:01
438,1362.0295207333918,100,-117.79510498046875,0.7580062806606293,43800,2025-12-06 05:17:49
439,1333.520334523229,100,-104.99040069580079,0.8024980306625367,43900,2025-12-06 05:19:37
440,1368.6371916648823,100,-103.19801177978516,0.853524911403656,44000,2025-12-06 05:21:26
441,1371.377291975203,100,-109.48059539794922,0.880386209487915,44100,2025-12-06 05:23:14
442,1367.327105778142,100,-100.98295745849609,0.8052339196205139,44200,2025-12-06 05:25:03
443,1331.0396356199456,100,-102.00944366455079,0.5616537451744079,44300,2025-12-06 05:26:51
444,1348.8605615112563,100,-107.81160583496094,0.891058886051178,44400,2025-12-06 05:28:39
445,1351.3703098780898,100,-105.03240356445312,0.553661334514618,44500,2025-12-06 05:30:28
446,1355.251996732306,100,-107.8489486694336,0.8365471959114075,44600,2025-12-06 05:32:16
447,1348.8100918612163,100,-99.49903717041016,0.7187495946884155,44700,2025-12-06 05:34:04
448,1360.8167608532776,100,-101.92089233398437,0.9079201936721801,44800,2025-12-06 14:37:42
449,1349.3471758870303,100,-106.93242797851562,1.0130299627780914,44900,2025-12-06 14:39:33
450,1362.5165741128894,100,-106.51188049316406,0.6488023936748505,45000,2025-12-06 14:41:23
451,1379.5990204560135,100,-104.32935791015625,0.7713091731071472,45100,2025-12-06 14:43:16
452,1352.1313303057677,100,-105.58153381347657,1.0604381918907166,45200,2025-12-06 14:45:05
453,1363.0647979922671,100,-99.46548614501953,1.1279723167419433,45300,2025-12-06 14:46:54
454,1360.7467384116621,100,-107.20166625976563,0.9841754853725433,45400,2025-12-06 14:48:44
455,1362.2016844324903,100,-103.61344604492187,1.0342213034629821,45500,2025-12-06 14:50:33
456,1337.1262900270492,100,-109.9501449584961,1.063363528251648,45600,2025-12-06 14:52:22
457,1361.468455910639,100,-98.63251037597657,0.9307573199272156,45700,2025-12-06 14:54:11
458,1351.462735493602,100,-104.33548736572266,0.7475813150405883,45800,2025-12-06 14:56:00
459,1342.0068119886762,100,-109.69834899902344,0.8702014803886413,45900,2025-12-06 14:57:50
460,1374.2086963759077,100,-99.8692840576172,0.7841278553009033,46000,2025-12-06 14:59:39
461,1354.322157460682,100,-107.92027130126954,0.6325040757656097,46100,2025-12-06 15:01:28
462,1348.5533560662468,100,-109.77667694091797,0.8320199489593506,46200,2025-12-06 15:03:17
463,1355.9969735830111,100,-109.80071258544922,0.6924271583557129,46300,2025-12-06 15:05:06
464,1334.8891882078667,100,-105.40633392333984,0.7942702174186707,46400,2025-12-06 15:06:56
465,1365.865427693068,100,-109.1957000732422,0.9181221127510071,46500,2025-12-06 15:08:45
466,1331.4409891144678,100,-103.9884536743164,0.7983862519264221,46600,2025-12-06 15:10:35
467,1364.1039233999816,100,-103.59138641357421,0.9470842242240906,46700,2025-12-06 15:12:23
468,1340.2198856053783,100,-105.61906280517579,0.9335634469985962,46800,2025-12-06 15:14:12
469,1332.8517900698048,100,-105.59077606201171,0.683713310956955,46900,2025-12-06 15:16:00
470,1344.3161757541807,100,-110.36822052001953,0.7372963666915894,47000,2025-12-06 15:17:48
471,1353.0185587081767,100,-105.91307373046875,0.9352523803710937,47100,2025-12-06 15:19:36
472,1336.6320437729319,100,-101.3032012939453,0.782084709405899,47200,2025-12-06 15:21:24
473,1356.3405651348182,100,-106.1182632446289,0.7829262852668762,47300,2025-12-06 15:23:13
474,1316.3233566029796,100,-100.67290649414062,1.0322634339332581,47400,2025-12-06 15:25:01
475,1370.4160873334804,100,-108.50579528808593,0.9535032868385315,47500,2025-12-06 15:26:49
476,1323.6902414348922,100,-108.7223388671875,0.8281168580055237,47600,2025-12-06 15:28:37
477,1368.5174868811903,100,-102.48824920654297,1.1566800832748414,47700,2025-12-06 15:30:25
478,1350.4223805120741,100,-98.62135009765625,0.7971608757972717,47800,2025-12-06 15:32:14
479,1351.7806059902946,100,-104.678759765625,0.7299452602863312,47900,2025-12-06 15:34:02
480,1368.4639094658871,100,-104.50899047851563,0.9298062086105346,48000,2025-12-06 15:35:50
481,1361.8178928683558,100,-110.82239074707032,1.2177038788795471,48100,2025-12-06 15:37:39
482,1343.7187829076527,100,-105.44771270751953,1.0581536293029785,48200,2025-12-06 15:39:27
483,1371.1549362589644,100,-104.83582000732422,0.8197888970375061,48300,2025-12-06 15:41:15
484,1354.4577598550834,100,-102.5674057006836,0.762200140953064,48400,2025-12-06 15:43:04
485,1351.7932823995052,100,-110.7707504272461,0.8120520353317261,48500,2025-12-06 15:44:53
486,1360.521294522136,100,-97.88162841796876,0.8075697779655456,48600,2025-12-06 15:46:41
487,1372.9471993240013,100,-103.84969329833984,0.6556929230690003,48700,2025-12-06 15:48:29
488,1350.2372304833114,100,-106.04584655761718,0.8813838720321655,48800,2025-12-06 15:50:17
489,1347.997722243373,100,-103.96607513427735,0.628303587436676,48900,2025-12-06 15:52:06
490,1352.4024399868395,100,-101.34164886474609,0.964675784111023,49000,2025-12-06 15:53:54
491,1352.3678074555737,100,-104.98275604248047,0.6835291743278503,49100,2025-12-06 15:55:42
492,1350.4321555233337,100,-106.83313598632813,0.9114528059959411,49200,2025-12-06 15:57:30
493,1377.634620834782,100,-107.37006530761718,0.728886353969574,49300,2025-12-06 15:59:18
494,1359.4135384763567,100,-111.00668640136719,0.6663679242134094,49400,2025-12-06 16:01:06
495,1363.4465883575135,100,-98.79979095458984,0.9331705331802368,49500,2025-12-06 16:02:55
496,1362.345444973501,100,-108.71954650878907,0.7030705213546753,49600,2025-12-06 16:04:43
497,1357.3338922580313,100,-104.15098114013672,1.030036723613739,49700,2025-12-06 16:06:31
498,1363.6774004507524,100,-107.46118469238282,0.8134359955787659,49800,2025-12-06 16:08:20
499,1352.6977080294835,100,-96.92248992919922,1.0023490130901336,49900,2025-12-06 16:10:08
500,1360.7261705668175,100,-113.07828216552734,0.7933091819286346,50000,2025-12-06 16:11:56
501,1367.1449804685199,100,-101.66781921386719,0.7775983691215516,50100,2025-12-06 16:13:48
502,1363.759008166546,100,-110.93445129394532,0.7296135783195495,50200,2025-12-06 16:15:36
503,1364.5789612312674,100,-106.44564514160156,0.8578880906105042,50300,2025-12-06 16:17:24
504,1344.1783664957106,100,-103.5080078125,0.5961131572723388,50400,2025-12-06 16:19:12
505,1362.6144554871066,100,-99.05661468505859,0.9849080383777619,50500,2025-12-06 16:21:00
506,1319.1490510506044,100,-98.54959106445312,1.0595899820327759,50600,2025-12-06 16:22:48
507,1367.7678453505314,100,-105.65145721435547,0.6207928419113159,50700,2025-12-06 16:24:36
508,1360.9361899674818,100,-100.40348815917969,0.867859947681427,50800,2025-12-06 16:26:24
509,1352.7641994505632,100,-105.63745880126953,0.873403811454773,50900,2025-12-06 16:28:13
510,1359.9847061641362,100,-107.71248168945313,0.8022073268890381,51000,2025-12-06 16:30:01
511,1341.988291285474,100,-102.85807800292969,0.8132107794284821,51100,2025-12-06 16:31:49
512,1342.6949197757542,100,-102.57773895263672,0.7051685154438019,51200,2025-12-06 16:33:37
513,1365.7565695956741,100,-113.36030578613281,0.6122701108455658,51300,2025-12-06 16:35:25
514,1381.8171650924144,100,-102.436328125,0.8058720707893372,51400,2025-12-06 16:37:14
515,1358.615035216639,100,-103.86905822753906,0.5614321887493133,51500,2025-12-06 16:39:02
516,1374.418249094851,100,-107.78317260742188,0.792377895116806,51600,2025-12-06 16:40:51
517,1352.2493711521035,100,-97.6291732788086,1.158809196949005,51700,2025-12-06 16:42:59
518,1360.4544981395252,100,-111.58306579589843,0.6326138556003571,51800,2025-12-06 16:44:52
519,1375.9123637801113,100,-104.66715698242187,0.7911977171897888,51900,2025-12-06 16:46:48
